uniqid,ew,y,east,nw,south,age,female,occupation,form_educ,pmi,det_risk,sanct,tax_mor,fin_diff,resp_coop,wex
420000301,0,NA,1,0,0,20,1,4,2,1,3,2,9,2,2,1580.228638
420000308,0,NA,1,0,0,58,1,4,3,0,3,2,10,3,3,1154.350098
420000310,0,NA,1,0,0,49,1,3,2,1,2,2,7.2,3,3,1808.534546
420000316,0,NA,1,0,0,50,0,3,3,0,2,2,10,3,3,1962.904541
420000317,0,NA,1,0,0,63,1,2,3,0,1,1,10,3,3,1139.773682
420000321,0,NA,1,0,0,42,1,2,2,1,3,2,10,3,3,1608.327759
420000323,0,NA,1,0,0,39,0,2,2,1,3,2,10,3,3,2241.437744
420000324,0,NA,1,0,0,43,1,2,3,0,3,2,9,3,3,1608.327759
420000326,1,NA,1,0,0,24,1,2,3,1,1,1,10,3,3,1668.741089
420000329,0,NA,1,0,0,58,1,4,2,1,3,1,7.56569402974916,1,1,985.579346
420000331,0,NA,1,0,0,46,0,4,2,0,4,2,10,1,1,1526.488892
420000334,0,NA,1,0,0,55,1,4,2,0,3,2,10,1,1,985.579346
420000343,0,NA,1,0,0,57,0,3,2,0,1,1,8.4,3,3,1439.205811
420000378,0,NA,1,0,0,64,0,2,3,1,2,1,8.6,3,3,1323.296631
420000407,0,NA,1,0,0,27,1,2,3,1,2,1,6.8,3,3,1757.25354
420000412,0,NA,1,0,0,32,0,2,3,1,3,2,8.42276953936517,3,3,2121.313721
420000420,0,NA,1,0,0,40,1,2,3,1,4,1,3.6,3,3,1749.175049
420000425,0,NA,1,0,0,46,1,3,3,1,2,2,10,3,2,1522.97644
420000426,0,NA,1,0,0,45,0,3,2,0,3,2,9.8,3,3,1656.272095
420000435,0,NA,1,0,0,40,0,4,3,1,1,2,10,3,3,1748.823853
420000447,0,NA,1,0,0,42,1,3,3,1,3,1,10,3,2,1522.97644
420000465,0,NA,1,0,0,39,0,3,3,0,3,2,10,3,3,2253.555664
420000466,0,NA,1,0,0,51,0,3,2,1,3,2,10,3,3,1761.292847
420000468,0,NA,1,0,0,48,1,3,3,1,2,2,8.8,3,3,1620.621216
420000472,1,0.1,1,0,0,41,1,4,2,1,3,1,7.6,3,3,1620.621216
420000474,0,NA,1,0,0,52,0,2,2,1,3,1,7.8,3,3,1761.292847
420000476,0,NA,1,0,0,55,0,2,3,1,2,2,7.6,3,2,1699.123291
420000477,0,NA,1,0,0,34,0,3,3,1,3,2,8.4,3,3,2672.760498
420000478,0,NA,1,0,0,51,0,4,2,0,4,1,6.2,3,3,2097.956299
420000480,0,NA,1,0,0,54,1,3,2,1,3,1,10,1,3,1933.57605
420000561,0,NA,1,0,0,57,0,4,2,0,4,2,9,3,3,1527.015747
420000567,0,NA,1,0,0,45,0,2,3,1,3,2,9.6,3,3,1890.197876
420000571,0,NA,1,0,0,55,1,4,2,0,1,1,8.4,3,3,1243.389526
420000579,0,NA,1,0,0,48,1,2,3,1,4,2,10,3,3,1740.569702
420000582,0,NA,1,0,0,39,0,4,3,1,4,3,10,3,3,2414.072266
420000591,0,NA,1,0,0,20,1,3,2,0,1,1,4,3,3,2097.078125
420000595,0,NA,1,0,0,58,1,3,2,0,2,1,10,3,3,1465.373169
420000596,0,NA,1,0,0,23,0,4,2,1,3,1,9,3,3,2542.626221
420000598,0,NA,1,0,0,52,1,2,3,1,2,2,10,3,2,1516.829834
420000599,0,NA,1,0,0,54,0,4,2,1,2,2,10,2,2,1651.003418
420000603,0,NA,1,0,0,23,0,4,3,1,4,1,10,3,1,1933.400391
420000610,0,NA,1,0,0,50,0,4,2,0,3,2,8,3,3,2042.109131
420000611,0,NA,1,0,0,50,0,4,3,1,3,1,10,3,3,2042.109131
420000616,0,NA,1,0,0,52,1,3,2,1,4,1,9.2,3,3,1881.768066
420000624,0,NA,1,0,0,42,0,2,3,0,3,1,10,3,3,1651.003418
420000633,0,NA,1,0,0,28,1,4,2,0,3,1,8.4,3,1,2081.799316
420000634,0,NA,1,0,0,21,0,4,2,1,3,1,9.4,3,2,1933.400391
420000635,0,NA,1,0,0,29,1,3,3,1,2,1,5.2,3,3,1760.590332
420000640,0,NA,1,0,0,51,1,2,3,0,2,2,10,3,3,1522.97644
420000641,0,NA,1,0,0,37,0,4,2,1,1,1,10,3,3,2123.947998
420000642,0,NA,1,0,0,59,0,3,2,0,3,1,10,3,3,1331.901978
420000645,0,NA,1,0,0,43,1,3,3,0,2,2,10,2,2,1909.516113
420000649,0,NA,1,0,0,54,1,4,2,0,2,1,10,2,2,1909.516113
420000654,0,NA,1,0,0,49,0,3,2,0,2,1,10,2,2,2072.315918
420000657,0,NA,1,0,0,27,0,4,3,1,4,2,10,3,3,2241.437744
420000658,0,NA,1,0,0,33,1,2,3,1,3,1,8.6,2,2,1859.288818
420000659,0,NA,1,0,0,26,0,4,3,1,2,2,10,3,3,2241.437744
420000661,0,NA,1,0,0,32,1,2,2,1,1,1,6,2,3,1859.288818
420000662,0,NA,1,0,0,42,1,4,2,0,2,2,9.2,3,3,1608.327759
420000663,0,NA,1,0,0,39,1,4,2,0,4,2,10,2,3,1859.288818
420000670,0,NA,1,0,0,34,0,2,2,1,2,1,8.2,3,3,2414.072266
420000674,0,NA,1,0,0,32,1,3,3,1,3,2,8.8,2,3,2006.282715
420000678,0,NA,1,0,0,42,1,3,3,1,3,2,9.6,3,3,1740.569702
420000697,0,NA,1,0,0,58,0,2,2,1,2,1,10,3,3,1815.559448
420000719,0,NA,1,0,0,42,0,3,2,0,2,2,6,3,3,2233.710693
420000720,0,NA,1,0,0,63,0,3,3,1,3,2,10,3,3,1323.296631
420000721,0,NA,1,0,0,46,1,3,3,0,2,2,10,3,2,1516.829834
420000724,0,NA,1,0,0,33,0,4,2,1,3,2,10,3,3,2253.555664
420000727,0,NA,1,0,0,32,1,4,3,0,1,1,10,3,3,2499.072266
420000728,0,NA,1,0,0,23,0,4,2,0,4,2,10,2,3,1933.400391
420000730,0,NA,1,0,0,50,1,4,2,0,2,1,8.8,2,3,1644.154297
420000731,0,NA,1,0,0,28,0,4,2,1,3,1,9.2,2,2,2287.450195
420000733,0,NA,1,0,0,40,1,4,2,1,3,1,9.2,2,2,1644.154297
420000734,0,NA,1,0,0,26,1,4,3,0,4,1,4.2,3,2,1898.803223
420000735,0,NA,1,0,0,21,0,4,2,0,2,1,8,3,2,2200.342773
420000736,0,NA,1,0,0,29,0,4,2,0,2,2,4,3,3,2414.072266
420000738,0,NA,1,0,0,59,0,4,2,1,3,1,10,3,3,1527.015747
420000742,0,NA,1,0,0,45,0,4,2,0,2,2,9.4,3,3,1651.003418
420000744,0,NA,1,0,0,56,1,2,3,0,4,1,10,3,3,1068.823242
420000745,0,NA,1,0,0,50,1,3,2,1,3,2,10,3,3,1516.829834
420000748,0,NA,1,0,0,57,1,3,3,0,2,2,10,2,3,1068.823242
420000749,0,NA,1,0,0,56,1,2,3,0,4,3,10,1,3,1068.823242
420000751,0,NA,1,0,0,29,0,4,2,0,2,2,6,3,2,2054.05127
420000760,0,NA,1,0,0,46,1,4,2,1,1,1,6,3,3,1473.802856
420000781,0,NA,1,0,0,54,1,4,2,1,3,1,6,2,3,1909.516113
420000784,0,NA,1,0,0,27,1,3,3,1,3,2,10,2,3,2198.059814
420000785,0,NA,1,0,0,35,1,3,3,0,3,1,5,3,3,2198.059814
420000788,0,NA,1,0,0,23,1,4,2,1,4,1,6,3,2,1979.412842
420000791,1,NA,1,0,0,23,0,4,3,0,3,2,9.2,3,3,2408.979248
420000796,0,NA,1,0,0,62,0,4,2,1,3,1,9.2,3,2,1331.901978
420000801,0,NA,1,0,0,52,1,3,2,1,3,2,10,3,3,1361.054932
420000803,0,NA,1,0,0,65,1,3,3,0,3,2,10,3,3,1201.943115
420000804,0,NA,1,0,0,45,0,2,2,1,3,1,10,3,3,1482.232666
420000806,0,NA,1,0,0,55,1,4,2,1,3,1,10,2,2,1068.823242
420000819,0,NA,1,0,0,39,0,2,2,0,4,2,10,3,3,2121.313721
420000826,0,NA,1,0,0,57,1,4,1,1,2,1,9.33333333333333,2,3,1155.579468
420000827,0,NA,1,0,0,28,0,4,2,0,1,1,10,3,3,2269.010254
420000836,0,NA,1,0,0,42,1,2,3,0,3,2,10,3,3,1808.534546
420000908,0,NA,1,0,0,35,1,2,3,1,3,2,8,3,3,1757.25354
420000933,0,NA,1,0,0,29,1,2,3,1,3,2,9,3,3,1757.25354
420000938,0,NA,1,0,0,59,1,3,3,0,2,2,9.2,3,3,1256.561035
420000944,0,NA,1,0,0,53,1,3,3,1,3,2,5.6,3,3,1608.327759
420000967,0,NA,1,0,0,46,1,3,3,1,2,2,1,3,3,1608.327759
420000972,0,NA,1,0,0,38,0,3,3,1,2,2,8,3,3,2241.437744
420000986,0,NA,1,0,0,50,1,3,2,0,3,1,9.2,3,3,2902.295898
420000987,0,NA,1,0,0,56,1,2,3,1,3,1,10,3,3,2135.7146
420000989,0,NA,1,0,0,57,1,2,3,1,3,2,10,3,3,1610.962158
420000993,0,NA,1,0,0,53,0,4,2,1,3,2,8,2,3,1656.272095
420000996,0,NA,1,0,0,24,1,4,3,1,2,2,10,3,3,1529.123169
420000999,0,NA,1,0,0,42,1,4,2,0,1,3,10,3,3,1473.802856
420001000,0,NA,1,0,0,36,1,4,2,1,3,1,6,3,3,1702.460083
420001003,0,NA,1,0,0,27,0,2,3,1,2,1,8.2,3,3,2121.313721
420001005,0,NA,1,0,0,58,0,3,3,1,2,2,10,3,3,1323.296631
420001007,0,NA,1,0,0,42,1,4,2,0,2,1,6.6,3,3,1881.768066
420001011,0,NA,1,0,0,42,0,2,3,1,3,1,10,3,3,2042.109131
420001012,0,NA,1,0,0,56,1,3,2,0,3,1,7.6,3,3,1348.585815
420001014,0,NA,1,0,0,38,0,2,3,1,3,1,9.4,3,3,2121.313721
420001020,0,NA,1,0,0,52,0,4,3,1,2,1,10,3,3,1651.003418
420001025,0,NA,1,0,0,32,1,3,3,0,3,2,7.4,3,3,2204.557617
420001032,0,NA,1,0,0,54,1,4,2,1,4,2,8.6,2,1,1669.443604
420001036,0,NA,1,0,0,54,1,2,3,1,3,2,7.4,2,2,1669.443604
420001044,0,NA,1,0,0,43,0,4,2,0,3,1,8.2,2,2,1526.488892
420001047,0,NA,1,0,0,45,0,3,2,0,4,2,10,2,1,1526.488892
420001051,0,NA,1,0,0,37,0,2,2,1,2,1,6.8,3,3,2414.072266
420001054,0,NA,1,0,0,58,1,3,2,0,3,2,9.6,3,3,1168.224121
420001058,0,NA,1,0,0,19,1,3,2,1,1,1,10,1,3,1677.522095
420001065,0,NA,1,0,0,61,0,4,3,0,3,2,6.4,2,3,1416.375122
420001067,0,NA,1,0,0,35,1,4,3,1,3,1,10,1,3,1866.840454
420001070,0,NA,1,0,0,48,0,3,3,0,4,1,6.6,1,1,1757.604858
420001076,0,NA,1,0,0,28,1,4,3,1,3,1,9.6,3,3,2365.601074
420001077,0,NA,1,0,0,55,0,4,2,0,3,1,9.2,2,2,1815.559448
420001078,0,NA,1,0,0,58,1,4,2,1,3,2,9.6,3,2,1487.501221
420001080,0,NA,1,0,0,28,0,4,3,1,3,1,10,3,2,2837.492188
420001087,0,NA,1,0,0,64,0,2,3,1,3,2,6,3,3,1323.296631
420001088,0,NA,1,0,0,52,1,3,3,1,4,1,8,3,3,1516.829834
420001091,0,NA,1,0,0,45,1,3,2,1,3,1,8,3,3,1516.829834
420001094,0,NA,1,0,0,40,0,2,3,0,3,1,6,2,2,1748.823853
420001101,0,NA,1,0,0,28,0,4,2,0,1,1,10,3,3,2784.630371
420001108,0,NA,1,0,0,48,0,2,2,1,2,1,10,3,3,2193.844727
420001117,0,NA,1,0,0,41,1,4,2,1,3,2,8.8,3,3,1808.534546
420001119,0,NA,1,0,0,25,1,4,2,0,3,2,9.6,3,3,2081.799316
420001121,0,NA,1,0,0,58,1,2,3,1,4,1,8.8,3,3,1296.251099
420001142,0,NA,1,0,0,45,0,4,2,1,3,1,10,2,2,1962.904541
420001143,0,NA,1,0,0,32,1,4,2,1,4,1,9.4,2,2,2081.799316
420001146,0,NA,1,0,0,55,0,4,1,0,2,2,9.2,3,3,1406.364868
420001151,0,NA,1,0,0,34,0,4,2,1,3,2,10,3,3,2241.437744
420001152,0,NA,1,0,0,41,0,4,2,0,4,2,10,3,3,1748.823853
420001154,0,NA,1,0,0,31,1,4,1,1,4,3,2,3,2,1859.288818
420001157,0,NA,1,0,0,55,0,3,2,1,3,2,8.4,3,2,1406.364868
420001168,0,NA,1,0,0,33,1,4,3,1,3,2,10,3,3,1577.769897
420001184,0,NA,1,0,0,51,0,3,3,0,2,2,9.2,3,2,2097.956299
420001190,0,NA,1,0,0,51,0,4,1,1,2,2,10,3,3,2097.956299
420001195,0,NA,1,0,0,43,1,3,2,1,4,1,10,3,3,2181.375732
420001222,0,NA,1,0,0,48,0,4,2,1,3,1,7.2,3,3,1748.823853
420001225,0,NA,1,0,0,32,0,3,2,0,3,2,6,3,2,2054.05127
420001234,0,NA,1,0,0,37,1,3,2,0,2,1,10,2,2,2198.059814
420001246,0,NA,1,0,0,43,0,3,2,1,1,2,10,3,3,1651.003418
420001254,0,NA,1,0,0,36,1,2,3,1,2,2,6.2,1,3,2012.078125
420001255,0,NA,1,0,0,56,1,3,2,1,2,1,6.4,3,3,1256.561035
420001262,0,NA,1,0,0,56,1,3,2,1,3,1,8.6,3,3,1379.143677
420001271,0,NA,1,0,0,35,0,2,3,0,2,2,9,3,3,2287.450195
420001278,0,NA,1,0,0,39,1,2,3,1,2,1,8.4,2,3,1898.803223
420001280,0,NA,1,0,0,40,0,2,3,0,3,2,10,3,3,1786.93335
420001282,0,NA,1,0,0,38,1,4,2,1,3,1,9.2,3,1,1898.803223
420001285,0,NA,1,0,0,62,1,4,2,1,2,1,10,3,3,1168.224121
420001289,0,NA,1,0,0,35,1,4,2,1,3,2,10,3,2,2006.282715
420001293,0,NA,1,0,0,34,1,4,2,0,3,2,8.4,3,2,2006.282715
420001294,0,NA,1,0,0,57,0,4,2,0,3,1,7.66666666666667,2,3,1406.364868
420001295,0,NA,1,0,0,32,0,2,3,1,3,2,7.8,3,3,2241.437744
420001309,0,NA,1,0,0,28,1,4,2,1,2,2,5,3,3,2321.871826
420001312,0,NA,1,0,0,37,1,4,2,0,3,1,9,3,3,2321.871826
420001313,0,NA,1,0,0,54,1,4,2,0,1,1,10,3,3,2902.295898
420001316,0,NA,1,0,0,54,0,4,3,0,2,1,6.6,3,3,3133.587402
420001317,0,NA,1,0,0,32,1,3,3,1,1,1,9.6,3,3,3305.34375
420001318,0,NA,1,0,0,45,1,4,2,0,4,2,10,3,3,2902.295898
420001333,0,NA,1,0,0,42,0,4,1,0,3,1,9,2,2,1771.303101
420001341,0,NA,1,0,0,30,1,3,2,1,1,1,10,3,2,1882.64624
420001346,0,NA,1,0,0,31,1,4,3,0,3,1,10,3,3,3855.03418
420001353,0,NA,1,0,0,47,0,4,2,0,2,3,10,3,3,3660.798584
420001363,0,NA,1,0,0,31,0,4,1,1,4,1,8.4,3,2,2503.111572
420001364,0,NA,1,0,0,39,0,2,3,1,3,2,8,3,3,2253.555664
420001376,0,NA,1,0,0,54,0,4,2,1,3,2,10,3,3,2233.710693
420001387,0,NA,1,0,0,59,0,4,2,1,3,2,10,2,3,1815.559448
420001390,0,NA,1,0,0,29,0,4,2,1,3,1,10,3,3,2269.010254
420001391,0,NA,1,0,0,41,0,4,2,1,2,2,10,3,3,1771.303101
420001396,0,NA,1,0,0,47,0,4,1,1,3,1,9.2,2,3,1771.303101
420001399,0,NA,1,0,0,35,1,2,3,1,3,2,8.2,3,3,1870.352783
420001402,0,NA,1,0,0,33,0,3,3,1,4,1,10,3,3,2641.148926
420001403,0,NA,1,0,0,43,1,2,3,1,3,2,10,3,3,1909.516113
420001406,0,NA,1,0,0,29,0,2,3,0,3,2,10,3,3,2121.313721
420001410,0,NA,1,0,0,27,0,3,3,0,2,1,7,3,3,2121.313721
420001422,0,NA,1,0,0,45,0,4,1,0,1,1,7.4,1,3,3133.587402
420001441,1,0.3,1,0,0,23,0,4,2,1,2,2,10,2,0,1933.400391
420001442,0,NA,1,0,0,45,0,3,2,1,3,2,10,3,2,1656.272095
420001445,1,0.4,1,0,0,33,0,4,3,1,2,2,10,3,1,2123.947998
420001459,0,NA,1,0,0,42,0,4,2,0,2,2,5,3,3,1898.10083
420001468,0,NA,1,0,0,30,1,2,3,1,3,2,5.6,3,3,2012.078125
420001475,0,NA,1,0,0,26,0,4,2,1,2,3,7,3,2,2419.516602
420001486,0,NA,1,0,0,32,0,3,3,0,3,1,6.4,3,3,2419.516602
420001492,0,NA,1,0,0,53,0,4,2,1,3,1,8.4,3,3,2080.042969
420001503,0,NA,1,0,0,44,1,2,3,0,3,2,10,3,3,1917.594604
420001504,0,NA,1,0,0,33,1,4,3,1,3,1,9.2,3,3,2204.557617
420001506,0,NA,1,0,0,46,1,4,2,1,3,1,8.8,3,2,1516.829834
420001509,0,NA,1,0,0,46,0,4,2,1,1,1,10,3,3,1651.003418
420001510,0,NA,1,0,0,40,1,4,3,1,4,2,5.8,3,3,1516.829834
420001511,0,NA,1,0,0,40,1,2,3,1,2,1,6.6,3,3,1516.829834
420001512,0,NA,1,0,0,53,1,4,2,1,3,2,8.8,2,1,1516.829834
420001513,0,NA,1,0,0,54,0,4,2,0,2,1,10,3,3,1651.003418
420001515,0,NA,1,0,0,54,0,2,3,0,2,2,9,3,3,1651.003418
420001530,0,NA,1,0,0,50,0,4,2,0,2,1,10,2,2,2072.315918
420001557,0,NA,1,0,0,50,0,4,1,0,2,1,8.2,3,3,3133.587402
420001628,0,NA,1,0,0,35,0,3,3,1,3,2,8.6,3,3,2253.555664
420001629,0,NA,1,0,0,47,1,2,3,1,4,2,8.4,3,3,1620.621216
420001649,0,NA,1,0,0,39,1,4,2,1,3,2,10,3,3,2321.871826
420001650,0,NA,1,0,0,40,0,4,2,1,1,1,8.4,3,3,2193.844727
420001653,0,NA,1,0,0,49,0,2,2,0,2,2,10,3,3,2193.844727
420001654,0,NA,1,0,0,46,1,4,2,0,2,1,10,3,3,2024.722778
420001656,0,NA,1,0,0,33,0,4,2,1,3,1,9.2,3,2,2503.111572
420001658,0,NA,1,0,0,58,1,2,3,1,4,1,10,3,2,1296.251099
420001667,0,NA,1,0,0,43,1,4,2,1,3,2,10,3,2,1629.226562
420001670,0,NA,1,0,0,47,1,3,2,1,4,2,10,3,3,1629.226562
420001674,0,NA,1,0,0,33,0,2,2,1,3,1,7.8,3,3,2269.010254
420001677,0,NA,1,0,0,48,0,4,2,0,3,2,9.2,3,2,1771.303101
420001678,0,NA,1,0,0,34,0,4,2,1,2,2,10,3,3,2641.148926
420001690,0,NA,1,0,0,31,1,4,3,1,3,2,7.6,2,3,2365.601074
420001691,0,NA,1,0,0,45,1,3,3,1,3,2,8.8,2,3,2060.900391
420001706,0,NA,1,0,0,60,1,3,2,1,4,1,6.4,3,2,1139.773682
420001708,0,NA,1,0,0,55,0,2,3,1,3,2,7.4,3,2,1406.364868
420001714,0,NA,1,0,0,42,1,2,3,1,2,2,10,3,3,1608.327759
420001721,0,NA,1,0,0,57,1,3,3,1,3,1,9.8,3,3,1068.823242
420001722,0,NA,1,0,0,58,1,2,3,0,2,1,9,3,3,1068.823242
420001725,0,NA,1,0,0,30,0,2,2,0,2,1,6.8,3,3,2121.313721
420001728,0,NA,1,0,0,40,1,2,3,0,4,2,6.4,3,3,1516.829834
420001745,0,NA,1,0,0,53,0,2,2,0,4,2,10,2,1,1814.154419
420001746,0,NA,1,0,0,41,0,4,2,0,3,1,8.2,2,1,1814.154419
420001758,0,NA,1,0,0,55,1,4,3,0,2,2,10,2,2,1187.542358
420001759,0,NA,1,0,0,58,1,4,1,1,3,1,10,2,1,1187.542358
420001760,0,NA,1,0,0,46,1,3,2,1,3,2,9.2,2,1,1401.623047
420001770,0,NA,1,0,0,36,0,4,2,1,2,2,8.2,2,2,2321.344971
420001773,0,NA,1,0,0,38,0,3,2,1,4,2,10,3,2,2321.344971
420001776,0,NA,1,0,0,64,0,2,2,1,3,1,8.2,2,1,1462.036377
420001779,0,NA,1,0,0,33,1,4,2,0,3,1,8.2,1,2,1927.253662
420001782,0,NA,1,0,0,58,0,4,2,0,3,1,8.2,2,1,1221.788208
420001784,0,NA,1,0,0,58,0,2,2,1,3,2,8.6,2,1,1221.788208
420001785,0,NA,1,0,0,39,0,4,2,1,4,1,10,2,1,1964.660767
420001790,0,NA,1,0,0,58,1,4,2,1,3,1,9.2,1,3,1068.823242
420001791,0,NA,1,0,0,57,1,4,2,1,3,2,10,3,2,1068.823242
420001794,0,NA,1,0,0,52,0,3,2,1,2,1,7.8,3,2,1651.003418
420001811,0,NA,1,0,0,38,1,4,1,1,1,1,10,3,3,2012.078125
420001812,0,NA,1,0,0,44,0,4,1,0,1,2,6.4,3,2,1898.10083
420001825,0,NA,1,0,0,63,0,2,3,0,3,2,10,3,3,1538.079834
420001833,0,NA,1,0,0,54,1,4,3,0,1,1,7.4,3,3,1749.175049
420001835,0,NA,1,0,0,52,0,3,3,1,3,2,8,3,3,2233.710693
420001839,0,NA,1,0,0,53,1,3,2,1,3,2,10,3,3,2060.900391
420001841,0,NA,1,0,0,60,1,4,2,1,3,2,10,3,3,1487.501221
420001842,0,NA,1,0,0,36,0,4,3,1,4,1,9,3,3,2253.555664
420001843,0,NA,1,0,0,55,0,2,2,1,4,2,8.4,3,3,1420.063232
420001853,0,NA,1,0,0,20,0,4,2,0,2,3,10,3,3,2408.979248
420001865,0,NA,1,0,0,38,1,3,2,0,2,2,8,3,3,3855.03418
420001871,0,NA,1,0,0,53,1,2,2,0,2,2,10,3,3,3396.314941
420001876,0,NA,1,0,0,53,1,4,1,1,4,3,10,3,3,1629.226562
420001878,0,NA,1,0,0,46,1,4,2,1,2,2,2.6,3,3,1749.175049
420001885,0,NA,1,0,0,46,1,3,2,1,3,1,7.4,3,3,1749.175049
420001888,0,NA,1,0,0,33,1,2,3,1,3,2,3.8,3,3,2012.078125
420001890,0,NA,1,0,0,57,0,2,3,1,3,1,8.4,3,3,1425.156128
420001899,0,NA,1,0,0,49,0,3,2,1,2,2,10,3,3,1651.003418
420001908,0,NA,1,0,0,38,0,4,2,1,3,1,8.8,3,3,2253.555664
420001910,0,NA,1,0,0,20,1,4,2,1,3,2,9,3,3,1681.034546
420001912,0,NA,1,0,0,35,0,2,3,1,2,1,9.4,3,3,2647.998047
420001915,0,NA,1,0,0,44,0,4,2,1,3,1,9.4,3,3,2080.042969
420001933,0,NA,1,0,0,38,1,4,3,1,3,2,9,3,2,1859.288818
420001935,0,NA,1,0,0,49,0,3,2,0,3,2,4,2,3,2193.844727
420001936,0,NA,1,0,0,34,0,3,3,0,1,1,7.8,2,3,2784.630371
420001937,0,NA,1,0,0,28,0,3,3,1,3,1,7.2,3,3,2253.555664
420001941,0,NA,1,0,0,43,0,2,3,0,3,2,10,3,3,1651.003418
420001942,0,NA,1,0,0,45,0,2,3,0,3,3,9.8,3,3,1651.003418
420001943,0,NA,1,0,0,31,0,2,3,1,3,1,8.8,3,3,2121.313721
420001944,0,NA,1,0,0,31,1,2,3,1,3,1,7.6,3,2,1757.25354
420001945,0,NA,1,0,0,52,1,2,3,1,3,1,7.4,3,2,1516.829834
420001948,0,NA,1,0,0,44,1,3,2,1,4,2,10,1,3,1516.829834
420001951,0,NA,1,0,0,23,1,4,2,1,2,1,10,2,2,1979.412842
420001955,0,NA,1,0,0,49,0,4,2,0,1,2,10,2,2,2072.315918
420001956,1,0.12,1,0,0,41,0,4,2,0,3,1,6.4,2,3,1651.003418
420001961,0,NA,1,0,0,42,0,2,3,1,4,2,1,3,3,1656.272095
420001962,0,NA,1,0,0,35,1,4,2,1,3,3,6,2,3,1757.25354
420001967,0,NA,1,0,0,47,0,3,2,1,2,2,10,1,3,1757.604858
420001970,0,NA,1,0,0,47,0,4,2,0,3,1,10,1,3,1757.604858
420001976,0,NA,1,0,0,51,0,2,3,1,2,1,9,1,3,1757.604858
420001977,0,NA,1,0,0,35,0,3,2,1,4,2,7.29496855022066,1,3,2249.516357
420001981,0,NA,1,0,0,54,0,4,3,1,1,3,10,1,2,1757.604858
420001982,0,NA,1,0,0,44,1,3,2,1,2,2,10,1,3,1617.108765
420001985,0,NA,1,0,0,44,0,3,2,1,1,1,10,2,3,1757.604858
420001990,0,NA,1,0,0,60,1,4,2,0,4,1,9,3,2,1296.251099
420001991,0,NA,1,0,0,45,0,2,3,1,3,1,9.6,3,2,1962.904541
420002005,0,NA,1,0,0,51,0,4,2,0,1,1,7,1,3,1761.292847
420002011,0,NA,1,0,0,41,1,3,3,0,3,1,9,3,3,1620.621216
420002013,0,NA,1,0,0,44,1,3,2,1,3,1,9,3,3,2060.900391
420002016,0,NA,1,0,0,40,1,2,2,1,3,1,8.6,3,3,2024.722778
420002031,0,NA,1,0,0,38,1,2,3,1,2,1,4.6,3,3,1757.25354
420002034,0,NA,1,0,0,47,0,4,2,0,2,2,10,3,3,2072.315918
420002036,0,NA,1,0,0,56,0,4,2,1,4,1,10,1,3,1416.375122
420002039,0,NA,1,0,0,38,0,3,2,0,2,2,10,1,3,2249.516357
420002041,0,NA,1,0,0,52,1,4,2,1,2,1,10,1,3,1617.108765
420002045,0,NA,1,0,0,33,1,4,2,1,3,1,7,3,3,2081.799316
420002061,0,NA,1,0,0,29,1,4,3,1,4,1,9.8,3,3,2081.799316
420002063,0,NA,1,0,0,52,1,4,3,0,3,2,7,2,3,1629.226562
420002069,0,NA,1,0,0,42,1,2,2,1,3,3,9,3,3,1933.57605
420002077,0,NA,1,0,0,30,1,4,3,1,4,1,9,3,2,2499.072266
420002079,0,NA,1,0,0,39,1,4,1,0,4,1,1,3,3,2930.746338
420002080,0,NA,1,0,0,47,0,2,3,0,3,2,10,3,3,2775.498291
420002097,0,NA,1,0,0,54,1,4,1,0,4,2,10,2,3,2181.375732
420002106,0,NA,1,0,0,50,1,4,2,1,3,3,9.6,3,3,2567.564209
420002111,0,NA,1,0,0,31,1,2,2,1,3,2,10,3,3,2930.746338
420002115,0,NA,1,0,0,54,1,4,2,0,3,2,9.6,2,2,2567.564209
420002119,0,NA,1,0,0,56,0,3,2,0,4,2,10,3,3,1323.296631
420002120,0,NA,1,0,0,50,1,3,3,1,3,2,10,3,2,1516.829834
420002131,0,NA,1,0,0,19,0,3,2,1,2,1,7.2,3,3,2590.570312
420002134,0,NA,1,0,0,43,0,2,3,0,3,2,9,3,3,2233.710693
420002135,0,NA,1,0,0,33,1,2,3,1,3,2,8.31779849311271,3,3,2365.601074
420002137,0,NA,1,0,0,31,0,4,2,1,2,2,8,2,3,2419.516602
420002139,0,NA,1,0,0,37,0,3,2,1,3,2,6,3,3,2419.516602
420002140,0,NA,1,0,0,42,1,3,2,1,1,3,6,1,2,1749.175049
420002142,0,NA,1,0,0,48,1,4,2,1,1,2,6,3,3,1749.175049
420002146,0,NA,1,0,0,41,1,3,2,1,1,2,8.43839577352145,1,3,1749.175049
420002149,0,NA,1,0,0,40,0,4,2,1,2,2,6.8,3,3,1898.10083
420002154,0,NA,1,0,0,27,0,2,3,1,1,2,10,3,3,2419.516602
420002156,0,NA,1,0,0,37,1,3,1,1,1,1,6,1,3,2012.078125
420002165,0,NA,1,0,0,27,0,4,2,1,2,2,8.2,3,3,2419.516602
420002166,0,NA,1,0,0,50,0,4,2,1,3,2,8.6,2,2,1651.003418
420002170,0,NA,1,0,0,54,0,4,2,1,3,1,8,3,2,1656.272095
420002172,0,NA,1,0,0,44,1,4,2,0,4,2,9.4,3,2,1522.97644
420002174,0,NA,1,0,0,36,1,4,2,1,2,1,9.2,2,1,1760.590332
