"uniqid","ew","y","east","nw","south","age","female","occupation","form_educ","pmi","det_risk","sanct","tax_mor","fin_diff","resp_coop","w1","wex"
10012971,0,NA,0,1,0,45,1,4,2,1,3,1,4.8,2,1,1.2647,11421.675781
10012975,0,NA,0,1,0,47,1,3,3,1,3,2,5.2,3,2,1.2647,11421.675781
10012994,0,NA,0,1,0,44,1,4,2,0,3,1,5.6,2,2,1.2647,11421.675781
10012995,1,0.2,0,1,0,37,0,4,2,1,2,1,4.6,1,1,1.4923,13477.162109
10013005,0,NA,0,1,0,58,0,4,2,0,3,2,1.4,3,2,1.0974,9910.766602
10013045,0,NA,0,1,0,45,0,3,3,1,2,1,2.4,3,1,1.1847,10699.18457
10013054,0,NA,0,1,0,42,1,3,3,1,3,1,4.4,3,2,1.2647,11421.675781
10013062,0,NA,0,1,0,43,1,4,3,0,3,2,3.4,2,1,1.2647,11421.675781
10013066,0,NA,0,1,0,43,0,4,2,1,3,2,4.4,2,2,1.1847,10699.18457
10013101,0,NA,0,1,0,56,0,2,3,0,2,2,1.6,3,1,0.8477,7655.692871
10013135,0,NA,0,1,0,53,0,2,3,0,3,2,4.2,3,1,0.9186,8296
10013136,0,NA,0,1,0,37,1,2,3,1,3,2,1.6,2,2,1.01,9121.446289
10013160,0,NA,0,1,0,38,0,2,3,0,4,2,5,3,1,1.1703,10569.136719
10013254,0,NA,0,1,0,38,1,3,1,1,2,2,2,3,1,0.8658,7819.15625
10013260,0,NA,0,1,0,19,0,3,2,1,2,2,2.2,2,1,0.9193,8302.322266
10013263,0,NA,0,1,0,43,0,4,2,0,2,3,3.6,2,1,0.785,7089.44043
10013270,0,NA,0,1,0,33,1,4,3,1,4,2,2.8,3,1,0.8658,7819.15625
10013277,0,NA,0,1,0,27,1,3,1,1,3,2,2.2,3,1,0.8658,7819.15625
10013280,0,NA,0,1,0,48,0,3,3,1,3,2,2.6,2,1,0.785,7089.44043
10013283,0,NA,0,1,0,54,0,4,2,1,3,2,3.8,3,1,0.785,7089.44043
10013289,0,NA,0,1,0,27,1,3,3,0,3,2,3.4,3,1,0.8658,7819.15625
10013293,0,NA,0,1,0,40,0,2,3,0,4,2,3,3,1,0.785,7089.44043
10013304,0,NA,0,1,0,34,1,3,3,1,2,2,2.6,2,1,0.8658,7819.15625
10013312,0,NA,0,1,0,54,0,2,3,0,3,2,2.8,3,1,0.785,7089.44043
10013315,0,NA,0,1,0,25,1,4,3,1,2,2,3.4,2,1,0.8658,7819.15625
10013455,0,NA,0,1,0,47,1,4,2,1,2,2,2.8,3,1,0.846,7640.339844
10013465,0,NA,0,1,0,59,1,4,3,0,2,2,2,2,1,0.6604,5964.161133
10013474,0,NA,0,1,0,46,0,3,2,0,2,2,2.2,2,1,0.785,7089.44043
10013479,0,NA,0,1,0,27,1,4,2,0,2,2,3,3,1,0.8658,7819.15625
10013497,0,NA,0,1,0,55,1,4,2,1,1,2,1,2,1,0.4977,4494.79541
10013498,1,0.59,0,1,0,39,0,4,2,1,2,2,3.4,2,1,0.7731,6981.970215
10013500,0,NA,0,1,0,43,1,2,3,0,3,2,1.6,3,1,0.6456,5830.500488
10013522,0,NA,0,1,0,47,1,4,2,0,3,2,2.8,2,1,0.6456,5830.500488
10013523,0,NA,0,1,0,69,1,4,2,1,3,2,1,3,2,0.5192,4688.964844
10013543,0,NA,0,1,0,80,0,4,2,1,3,2,5,3,1,0.4655,4203.993164
10013563,0,NA,0,1,0,45,1,4,2,0,2,2,5.4,2,1,0.6456,5830.500488
10013608,0,NA,0,1,0,48,0,4,2,1,2,2,1.4,3,2,0.7454,6731.807617
10013612,0,NA,0,1,0,57,0,4,3,0,2,2,1,3,2,0.6857,6192.648926
10013613,0,NA,0,1,0,60,1,2,3,0,2,2,1,3,2,0.627,5662.521484
10013615,0,NA,0,1,0,27,1,4,3,0,3,2,2.4,3,2,0.8233,7435.333008
10013630,0,NA,0,1,0,61,1,4,2,0,3,2,1.8,3,2,0.627,5662.521484
10013697,0,NA,0,1,0,56,1,3,3,1,2,2,2.8,3,1,0.9144,8258.069336
10013701,0,NA,0,1,0,67,1,3,2,1,3,2,2.8,3,1,0.9561,8634.667969
10013721,0,NA,0,1,0,49,0,3,3,1,3,2,2.8,3,1,1.0814,9766.268555
10013739,0,NA,0,1,0,67,1,3,2,1,4,2,1.6,3,1,0.9561,8634.667969
10013742,0,NA,0,1,0,73,1,3,2,1,2,2,3.2,1,1,0.9561,8634.667969
10013743,0,NA,0,1,0,36,1,2,3,0,4,2,2.5,2,1,1.187,10719.957031
10013817,0,NA,0,1,0,59,1,3,2,1,1,2,3.8,3,2,0.6988,6310.956543
10013841,1,NA,0,1,0,62,0,4,2,1,3,1,6.2,3,1,0.7637,6897.077637
10013853,0,NA,0,1,0,56,0,4,2,1,3,2,3.2,3,2,0.7637,6897.077637
10013869,0,NA,0,1,0,42,0,2,3,1,3,2,2.6,3,1,0.83,7495.841797
10013875,0,NA,0,1,0,21,1,4,2,1,2,1,4.2,3,1,0.9162,8274.325195
10013879,0,NA,0,1,0,32,1,4,3,1,2,1,5,2,3,0.9167,8278.84082
10014019,0,NA,0,1,0,41,1,3,3,1,2,2,5,3,2,1.0221,9230.722656
10014020,0,NA,0,1,0,45,0,3,3,1,2,2,5,3,2,0.9526,8603.058594
10014021,0,NA,0,1,0,47,0,3,3,1,2,2,5,3,2,0.9526,8603.058594
10014022,0,NA,0,1,0,32,0,3,3,1,4,1,5,3,3,1.2111,10937.607422
10014023,0,NA,0,1,0,54,0,3,3,1,2,2,4.4,3,2,0.9526,8603.058594
10014059,0,NA,0,1,0,47,0,2,3,1,3,2,1,3,1,0.6507,5876.559082
10014060,0,NA,0,1,0,37,0,4,2,1,4,1,2.2,2,1,0.8397,7583.443848
10014061,0,NA,0,1,0,53,0,2,3,0,3,2,1,3,1,0.6507,5876.559082
10014063,0,NA,0,1,0,49,0,3,2,0,3,2,1,2,1,0.6507,5876.559082
10014080,0,NA,0,1,0,29,0,4,2,1,3,1,3,2,1,0.8397,7583.443848
10014098,0,NA,0,1,0,43,1,4,3,0,1,2,4.6,1,1,0.7035,6353.40332
10014099,0,NA,0,1,0,49,1,3,3,0,4,2,1,1,1,0.7035,6353.40332
10014100,0,NA,0,1,0,55,0,4,2,0,2,2,1,2,2,0.5979,5399.715332
10014103,0,NA,0,1,0,62,0,4,1,0,1,1,4.6,3,1,0.5979,5399.715332
10014138,0,NA,0,1,0,20,0,4,2,1,3,1,3,3,2,1.1049,9978.500977
10014142,0,NA,0,1,0,58,1,3,3,1,2,1,3,3,1,0.8,7224.907715
10014143,0,NA,0,1,0,45,0,2,3,0,3,3,5,3,2,0.9482,8563.321289
10014158,0,NA,0,1,0,20,1,4,2,1,2,2,2.6,3,2,1.0439,9427.601562
10014159,0,NA,0,1,0,46,0,4,3,1,2,2,4,3,2,0.9482,8563.321289
10014161,0,NA,0,1,0,27,1,4,3,0,3,2,3.2,3,2,1.0421,9411.345703
10014163,0,NA,0,1,0,32,1,4,3,1,2,2,4.8,2,2,1.0421,9411.345703
10014463,0,NA,0,1,0,59,1,4,2,0,4,2,1,1,1,0.7098,6410.299316
10014480,0,NA,0,1,0,29,0,4,3,1,3,1,5,2,1,1.075,9708.469727
10014482,0,NA,0,1,0,44,1,4,3,0,3,2,1,2,1,0.9054,8176.789062
10014574,0,NA,0,1,0,45,1,4,3,0,4,2,7.2,2,1,1.2944,11689.900391
10014583,0,NA,0,1,0,59,0,4,3,1,4,2,1,3,1,1.1217,10130.223633
10014601,0,NA,0,1,0,49,0,4,2,0,4,2,10,3,1,1.2113,10939.413086
10014607,0,NA,0,1,0,39,1,3,3,1,3,1,2.8,3,2,1.3256,11971.671875
10014614,0,NA,0,1,0,41,0,4,3,1,3,2,2.4,3,2,1.2113,10939.413086
10014621,0,NA,0,1,0,48,0,4,3,1,2,3,1.8,3,1,1.2113,10939.413086
10014634,0,NA,0,1,0,35,1,3,3,0,3,2,3.8,3,1,1.3256,11971.671875
10014744,0,NA,0,1,0,27,0,4,2,1,3,2,1,2,1,1.6499,14900.46875
10014749,0,NA,0,1,0,37,0,3,3,0,2,2,3.6,3,1,1.6499,14900.46875
10014758,0,NA,0,1,0,50,0,4,3,0,4,2,1,3,1,1.3118,11847.041992
10014868,0,NA,0,1,0,51,1,4,3,0,3,3,3.6,2,2,1.094,9880.061523
10014875,0,NA,0,1,0,40,0,4,2,1,4,1,1,3,2,1.0185,9198.210938
10014878,0,NA,0,1,0,42,0,4,2,0,2,1,4.2,2,2,1.0185,9198.210938
10014881,0,NA,0,1,0,24,1,4,2,0,1,3,3.6,2,2,1.121,10123.901367
10014903,0,NA,0,1,0,43,1,4,2,0,3,2,2.6,3,2,1.4153,12781.764648
10014920,0,NA,0,1,0,47,1,4,2,0,1,2,3.4,3,1,1.4153,12781.764648
10014945,0,NA,0,1,0,56,0,3,3,0,4,1,3.8,3,1,1.2309,11116.423828
10015020,0,NA,0,1,0,32,0,3,3,1,2,2,3,3,2,2.3241,20989.259766
10015023,0,NA,0,1,0,39,0,3,3,1,2,2,3,3,2,2.3241,20989.259766
10015038,0,NA,0,1,0,50,1,3,3,1,2,2,3,3,2,1.985,17926.802734
10015039,0,NA,0,1,0,42,1,3,3,1,2,2,3,2,2,1.985,17926.802734
10015040,0,NA,0,1,0,58,0,3,3,1,2,2,3.8,3,1,1.7412,15725.011719
10015129,0,NA,0,1,0,53,0,2,3,0,4,2,1,3,1,1.0814,9766.268555
10015137,0,NA,0,1,0,33,1,3,3,1,3,2,5.2,3,1,1.2955,11699.834961
10015138,0,NA,0,1,0,22,1,2,3,0,3,1,5.6,3,1,0.6585,5947.001953
10015159,0,NA,0,1,0,27,1,4,3,1,3,2,2,3,1,1.778,16057.357422
10015185,0,NA,0,1,0,35,1,2,3,0,3,2,2.8,2,1,1.2955,11699.834961
10015212,0,NA,0,1,0,39,1,4,3,0,3,2,3,3,1,1.2955,11699.834961
10015213,0,NA,0,1,0,46,1,4,2,1,3,2,1,3,1,1.2647,11421.675781
10015215,0,NA,0,1,0,34,1,4,2,0,2,1,1,2,1,1.2955,11699.834961
10015216,0,NA,0,1,0,50,0,2,3,1,3,2,1,3,1,1.1847,10699.18457
10015220,0,NA,0,1,0,31,0,2,3,0,3,1,3.6,3,1,1.3721,12391.619141
10015223,0,NA,0,1,0,34,1,2,3,0,3,2,2.8,2,1,1.4494,13089.726562
10015224,0,NA,0,1,0,48,1,3,3,0,4,2,1,3,1,1.4153,12781.764648
10015225,0,NA,0,1,0,26,1,4,3,0,3,2,3.8,3,1,1.2955,11699.834961
10015227,0,NA,0,1,0,47,1,4,2,1,4,2,2.6,3,1,1.736,15678.049805
10015271,0,NA,0,1,0,60,1,3,3,1,2,2,1.4,3,1,1.3879,12534.311523
10015275,0,NA,0,1,0,25,1,4,2,1,1,3,1,2,1,1.0421,9411.345703
20000002,0,NA,0,1,0,40,0,4,3,0,3,2,1,3,1,0.6725,3222.524658
20000004,0,NA,0,1,0,52,0,4,3,1,2,2,2.8,3,1,0.6725,3222.524658
20000043,0,NA,0,1,0,31,1,3,3,0,3,2,2.30871723542257,3,1,2.1028,10076.319336
20000054,0,NA,0,1,0,33,1,2,3,1,2,2,2.2,3,1,0.6229,2984.848633
20000055,0,NA,0,1,0,61,0,4,2,1,4,2,1,3,1,0.6813,3264.693115
20000061,0,NA,0,1,0,33,0,3,3,1,4,2,3.2,3,1,0.8913,4270.983398
20000067,0,NA,0,1,0,48,0,2,3,1,4,2,1,3,1,0.762,3651.395996
20000068,0,NA,0,1,0,38,1,2,3,1,3,3,1.8,3,1,0.701,3359.092773
20000071,0,NA,0,1,0,47,0,2,3,1,2,2,1,3,1,0.762,3651.395996
20000081,0,NA,0,1,0,31,1,4,2,1,4,2,3,3,1,0.803,3847.862305
20000084,0,NA,0,1,0,55,0,4,2,1,4,2,4,3,1,0.8789,4211.564453
20000087,0,NA,0,1,0,58,1,4,3,1,3,2,2,3,1,0.5546,2657.564697
20000088,0,NA,0,1,0,64,1,4,3,0,4,2,8.6,3,1,0.5546,2657.564697
20000093,0,NA,0,1,0,60,1,4,1,0,4,1,2.4,3,1,0.5546,2657.564697
20000107,0,NA,0,1,0,64,0,4,3,0,3,2,1.4,3,1,1.4988,7182.037109
20000160,0,NA,0,1,0,28,1,3,3,0,3,3,2,3,1,1.6445,7880.210938
20000178,0,NA,0,1,0,47,0,3,3,0,3,2,1.8,3,1,1.8721,8970.837891
20000181,0,NA,0,1,0,61,1,4,2,1,3,2,1,3,1,1.4234,6820.730957
20000185,0,NA,0,1,0,39,1,4,3,0,3,2,2.8,3,1,1.7424,8349.333984
20000204,0,NA,0,1,0,58,0,2,3,1,1,2,1,3,2,0.6773,3245.525635
20000205,0,NA,0,1,0,51,1,3,3,1,4,2,1,3,2,0.5555,2661.877197
20000224,0,NA,0,1,0,46,0,4,2,0,3,2,3.4,2,1,1.4823,7102.97168
20000226,0,NA,0,1,0,45,1,3,3,1,3,2,1,3,1,1.251,5994.614746
20000238,0,NA,0,1,0,64,1,2,3,0,2,2,1,3,1,0.4008,1920.576782
20000242,0,NA,0,1,0,54,0,4,3,1,2,2,1.4,3,1,0.542,2597.187256
20000244,0,NA,0,1,0,33,1,2,3,0,2,2,2.8,3,1,0.5003,2397.366699
20000246,0,NA,0,1,0,32,1,4,3,0,3,2,1.6,3,1,0.6229,2984.848633
20000260,0,NA,0,1,0,47,1,4,3,1,2,2,1.6,3,1,1.251,5994.614746
20000280,0,NA,0,1,0,44,1,2,3,0,3,2,3,3,1,0.5809,2783.590576
20000284,0,NA,0,1,0,41,1,2,3,1,3,2,1,3,1,1.5017,7195.933594
20000291,0,NA,0,1,0,42,1,2,3,0,3,1,1.6,3,1,1.5017,7195.933594
20000302,0,NA,0,1,0,48,0,3,3,0,3,2,1,3,2,1.8721,8970.837891
20000306,0,NA,0,1,0,39,0,2,2,0,3,2,1.4,3,1,2.4048,11523.460938
20000317,0,NA,0,1,0,39,1,4,3,0,3,2,1,3,1,1.7424,8349.333984
20000340,0,NA,0,1,0,66,1,4,1,1,1,2,1,3,1,0.3736,1790.238281
20000349,0,NA,0,1,0,56,1,3,3,1,3,2,1.4,3,2,0.5546,2657.564697
20000351,0,NA,0,1,0,38,0,3,3,0,2,3,2.8,3,1,1.9165,9183.59668
20000353,0,NA,0,1,0,41,1,4,3,1,1,2,1.2,3,1,1.251,5994.614746
20000357,0,NA,0,1,0,38,1,3,3,0,4,2,9.4,3,1,1.3758,6592.638672
20000368,0,NA,0,1,0,45,1,4,3,0,3,2,1.8,3,2,1.251,5994.614746
20000369,0,NA,0,1,0,31,0,4,3,1,3,2,2.50963394112491,3,1,2.9228,14005.643555
20000371,0,NA,0,1,0,59,1,2,3,0,2,2,1,3,1,1.3898,6659.724609
20000373,0,NA,0,1,0,45,0,2,3,0,4,2,2.2,3,1,1.4823,7102.97168
20000388,0,NA,0,1,0,43,1,4,3,1,3,2,2,3,1,3.0003,14377.012695
20000402,0,NA,0,1,0,25,0,4,3,1,3,2,9.8,3,1,1.0048,4814.859375
20000414,0,NA,0,1,0,42,0,2,3,0,4,2,2.10072004403253,3,1,2.265,10853.55957
20000416,0,NA,0,1,0,65,1,2,3,0,3,2,1,3,1,1.3932,6676.01709
20000430,0,NA,0,1,0,63,1,4,3,1,3,2,1,3,1,1.4234,6820.730957
20000433,0,NA,0,1,0,62,1,2,3,1,2,1,1,3,1,0.4846,2322.134521
20000435,0,NA,0,1,0,62,1,4,1,1,2,2,1,3,1,0.4846,2322.134521
20000436,0,NA,0,1,0,52,1,4,3,0,3,2,1,3,1,0.5555,2661.877197
20000437,0,NA,0,1,0,39,0,2,3,0,4,2,1,3,1,0.8913,4270.983398
20000450,0,NA,0,1,0,46,0,4,3,0,2,2,1,3,1,0.6725,3222.524658
20000452,0,NA,0,1,0,63,0,4,3,1,4,2,3.2,3,1,0.6773,3245.525635
20000454,0,NA,0,1,0,53,0,3,3,0,2,1,1,3,1,0.6913,3312.611572
20000480,0,NA,0,1,0,62,1,4,1,1,2,2,1,3,3,1.4234,6820.730957
20000487,0,NA,0,1,0,32,1,3,3,0,2,2,3.4,3,1,1.7424,8349.333984
20000490,0,NA,0,1,0,48,1,3,3,0,3,2,1,3,1,0.6322,3029.412842
20000515,0,NA,0,1,0,47,0,2,3,0,4,2,1,3,1,0.8713,4175.145996
20000520,0,NA,0,1,0,27,0,4,3,1,2,1,1.2,3,1,0.8913,4270.983398
20000529,0,NA,0,1,0,56,1,4,3,0,3,2,1,3,1,0.4846,2322.134521
20000534,0,NA,0,1,0,56,1,4,3,0,3,2,1.8,3,1,1.2516,5997.489746
20000536,0,NA,0,1,0,37,0,4,3,0,4,2,1,3,1,1.1444,5483.802734
20000537,0,NA,0,1,0,39,0,4,2,0,2,2,2.6,2,1,1.1444,5483.802734
20000540,0,NA,0,1,0,47,1,4,3,0,4,2,3.2,3,1,0.7063,3384.489502
20000544,0,NA,0,1,0,38,1,4,3,0,2,1,1.4,3,1,0.803,3847.862305
20000550,0,NA,0,1,0,36,1,4,3,1,2,1,1,2,2,0.6174,2958.493408
20000554,0,NA,0,1,0,38,0,4,3,0,2,3,5.2,3,2,0.8913,4270.983398
20000555,0,NA,0,1,0,53,1,4,3,1,2,2,1,3,2,0.5555,2661.877197
20000558,0,NA,0,1,0,45,0,3,3,1,2,1,1.2,3,2,0.6725,3222.524658
20000574,0,NA,0,1,0,37,1,4,3,1,3,2,3.2,3,1,1.3758,6592.638672
20000575,0,NA,0,1,0,36,1,2,3,1,3,1,3.8,3,1,1.3758,6592.638672
20000576,0,NA,0,1,0,45,1,3,3,0,4,2,10,3,1,1.251,5994.614746
20000578,0,NA,0,1,0,47,0,4,3,0,4,2,1,3,1,1.4823,7102.97168
20000581,0,NA,0,1,0,41,0,4,3,1,1,3,1,3,1,0.8713,4175.145996
20000582,0,NA,0,1,0,22,0,4,3,0,4,2,3.6,3,1,3.0003,14377.012695
20000585,0,NA,0,1,0,41,0,4,2,1,3,2,3.2,3,1,1.765,8457.629883
20000595,0,NA,0,1,0,34,1,2,3,0,3,2,1.6,3,2,1.7424,8349.333984
20000609,0,NA,0,1,0,63,0,2,3,0,3,2,1,3,1,0.6813,3264.693115
20000613,1,0.25,0,1,0,24,1,4,3,1,4,2,3.2,3,1,2.839,13604.085938
20000615,0,NA,0,1,0,26,0,4,3,1,4,1,3.8,3,1,0.8778,4206.293457
20000625,0,NA,0,1,0,56,1,3,3,1,2,1,1,3,1,1.3898,6659.724609
20000631,0,NA,0,1,0,27,0,4,3,0,3,2,4.4,2,1,2.4048,11523.460938
20000632,0,NA,0,1,0,44,0,2,3,1,3,2,2.2,3,1,1.8721,8970.837891
20000644,0,NA,0,1,0,38,0,2,3,1,4,2,3.2,3,1,2.4048,11523.460938
20000662,0,NA,0,1,0,17,0,4,2,1,3,2,2,2,1,3.0003,14377.012695
20000663,0,NA,0,1,0,60,1,4,3,1,2,2,1,3,1,1.1145,5340.525879
20000664,0,NA,0,1,0,44,0,3,3,0,3,2,2.2,3,1,1.4823,7102.97168
20000666,0,NA,0,1,0,35,1,2,3,0,4,2,1.4,3,1,1.3758,6592.638672
20000669,1,0.2,0,1,0,41,0,4,3,1,3,2,3,3,1,0.762,3651.395996
20000673,0,NA,0,1,0,22,0,4,3,1,2,2,1,3,1,2.5398,12170.361328
20000675,0,NA,0,1,0,58,0,3,3,0,2,2,2.8,3,1,0.7683,3681.584717
20000676,0,NA,0,1,0,46,0,3,3,1,3,2,1.4,3,1,0.762,3651.395996
20000682,0,NA,0,1,0,50,1,4,3,1,2,2,1,3,1,0.5083,2435.70166
20000683,0,NA,0,1,0,60,0,4,3,1,3,2,2,3,1,0.6137,2940.763428
20000686,0,NA,0,1,0,53,0,4,2,0,3,2,1.8,3,1,0.8713,4175.145996
20000687,0,NA,0,1,0,47,0,3,3,1,3,2,3.6,3,2,0.8713,4175.145996
20000688,0,NA,0,1,0,42,1,2,3,1,2,2,1,3,2,0.7254,3476.013916
20000690,0,NA,0,1,0,59,0,2,3,0,3,2,3,3,1,0.8789,4211.564453
20000719,0,NA,0,1,0,41,0,4,3,0,4,2,2.2,3,1,0.542,2597.187256
20000720,0,NA,0,1,0,56,1,4,3,1,4,2,1,3,1,0.4008,1920.576782
20000725,0,NA,0,1,0,45,1,2,3,1,3,2,1.8,3,1,0.4527,2169.27417
20000729,0,NA,0,1,0,31,1,2,3,0,3,2,1.4,3,1,0.5003,2397.366699
20000730,0,NA,0,1,0,49,1,2,3,0,3,2,1.6,3,1,0.4527,2169.27417
20000735,0,NA,0,1,0,41,0,2,3,0,3,2,3.4,3,1,0.542,2597.187256
20000736,0,NA,0,1,0,51,0,4,3,1,3,3,1,3,2,0.6725,3222.524658
20000745,0,NA,0,1,0,53,1,2,3,0,2,2,1.2,3,1,0.5555,2661.877197
20000746,0,NA,0,1,0,49,1,3,3,1,4,2,1,3,1,0.5555,2661.877197
20000747,0,NA,0,1,0,54,0,4,3,0,4,2,2.6,3,1,0.6725,3222.524658
20000757,0,NA,0,1,0,57,1,4,3,1,2,2,1,3,2,0.4846,2322.134521
20000758,0,NA,0,1,0,53,1,3,3,0,2,1,1.8,3,2,0.5555,2661.877197
20000759,0,NA,0,1,0,43,1,4,3,1,2,2,1,3,2,0.5555,2661.877197
20000760,0,NA,0,1,0,47,0,4,3,1,2,2,1,3,2,0.6725,3222.524658
20000761,0,NA,0,1,0,34,0,3,3,0,2,2,3.4,3,2,0.8913,4270.983398
20000765,0,NA,0,1,0,41,0,4,3,1,2,2,1,3,2,0.6725,3222.524658
20000766,0,NA,0,1,0,43,0,3,3,1,2,1,1,3,2,0.6725,3222.524658
20000776,0,NA,0,1,0,43,1,3,3,0,1,2,1,3,1,1.5017,7195.933594
20000793,0,NA,0,1,0,45,1,3,3,0,3,2,1.4,3,1,1.5017,7195.933594
20000794,0,NA,0,1,0,64,1,3,3,0,3,2,1,3,1,1.3516,6476.675781
20000795,0,NA,0,1,0,47,1,3,3,0,3,1,1.8,3,1,1.5017,7195.933594
20000799,0,NA,0,1,0,37,1,3,3,0,2,2,3.2,3,1,1.6445,7880.210938
20000806,0,NA,0,1,0,47,1,4,3,1,4,1,1.4,3,1,0.6322,3029.412842
20000815,0,NA,0,1,0,53,1,4,3,0,2,2,1,3,1,0.6322,3029.412842
20000835,0,NA,0,1,0,57,1,4,3,0,3,2,7.4,2,1,1.7068,8178.743652
20000845,0,NA,0,1,0,68,0,4,3,0,2,2,1,3,2,0.33,1581.313232
20000850,0,NA,0,1,0,41,1,3,3,0,3,2,1.4,3,1,0.7254,3476.013916
20000854,0,NA,0,1,0,60,0,4,2,1,2,2,2.4,3,2,1.8949,9080.092773
20000856,0,NA,0,1,0,52,1,4,3,0,3,2,2.8,3,1,1.5888,7613.304688
20000860,0,NA,0,1,0,39,0,4,3,0,2,2,3,3,2,2.4048,11523.460938
20000862,0,NA,0,1,0,47,0,2,3,1,3,2,1,3,2,0.6725,3222.524658
20000863,0,NA,0,1,0,62,1,4,3,0,3,2,1,3,2,0.4846,2322.134521
20000874,0,NA,0,1,0,46,0,3,3,0,3,2,1.8,3,1,1.765,8457.629883
20000876,0,NA,0,1,0,59,0,3,3,0,3,2,2.4,3,1,1.7886,8570.717773
20000880,0,NA,0,1,0,34,0,2,3,0,3,2,1.75,3,1,1.9165,9183.59668
20000881,0,NA,0,1,0,29,0,3,3,1,4,2,2.6,3,1,2.2615,10836.787109
20000902,0,NA,0,1,0,54,1,2,3,0,3,2,1.8,3,1,0.5649,2706.920654
20000914,0,NA,0,1,0,49,1,2,3,1,3,2,1,3,1,1.251,5994.614746
20000929,0,NA,0,1,0,52,1,2,3,0,4,2,1,3,1,1.5888,7613.304688
20000932,0,NA,0,1,0,49,0,4,3,1,3,2,1,3,1,1.8721,8970.837891
20000934,0,NA,0,1,0,18,0,4,2,1,3,2,1,3,1,3.0003,14377.012695
20000936,0,NA,0,1,0,63,0,4,3,0,3,2,1.8,3,1,1.8949,9080.092773
20000943,0,NA,0,1,0,51,0,3,3,0,3,2,1,3,1,0.762,3651.395996
20000944,0,NA,0,1,0,39,0,2,3,1,3,2,1,3,1,1.0048,4814.859375
20000949,0,NA,0,1,0,52,0,4,3,0,3,2,3.4,3,1,0.762,3651.395996
20000976,1,0.33,0,1,0,19,0,4,2,1,3,3,2,3,1,2.2699,10877.039062
20000986,0,NA,0,1,0,47,1,3,3,0,3,2,1,3,1,0.7254,3476.013916
20000999,0,NA,0,1,0,60,0,4,3,1,3,2,2.6,3,1,1.4988,7182.037109
20001005,0,NA,0,1,0,64,1,3,3,1,2,2,1,3,2,0.4846,2322.134521
20001007,0,NA,0,1,0,55,1,4,3,1,3,1,2.8,3,2,0.4846,2322.134521
20001010,0,NA,0,1,0,38,1,4,3,0,2,1,1,3,2,0.6174,2958.493408
20001011,0,NA,0,1,0,27,1,2,3,1,2,1,1,3,2,0.6174,2958.493408
20001012,0,NA,0,1,0,53,1,4,3,0,4,2,2,2,2,0.5555,2661.877197
20001013,0,NA,0,1,0,47,1,4,3,1,3,1,1,3,1,1.5522,7437.922363
20001015,0,NA,0,1,0,61,0,4,1,0,2,2,4.6,3,2,0.8789,4211.564453
20001016,0,NA,0,1,0,30,1,4,3,1,3,2,1,3,2,0.803,3847.862305
20001018,0,NA,0,1,0,64,0,2,3,0,1,2,1.2,3,2,0.8789,4211.564453
20001033,0,NA,0,1,0,55,0,4,3,1,1,2,1,3,1,0.6773,3245.525635
20001034,0,NA,0,1,0,52,1,4,3,1,4,2,1,3,1,0.6322,3029.412842
20001035,0,NA,0,1,0,35,1,4,3,1,3,2,8,3,1,0.701,3359.092773
20001036,0,NA,0,1,0,63,0,2,3,1,4,2,2.2,3,1,0.7683,3681.584717
20001037,0,NA,0,1,0,61,1,2,2,1,3,1,2.8,3,1,0.5546,2657.564697
20001055,0,NA,0,1,0,51,0,3,3,0,2,2,4,3,1,1.765,8457.629883
20001077,0,NA,0,1,0,53,0,2,3,0,3,2,4,3,1,1.765,8457.629883
20001078,0,NA,0,1,0,55,0,3,3,0,3,2,2.8,3,1,1.7886,8570.717773
20001079,0,NA,0,1,0,51,1,3,3,0,3,2,1,3,1,1.5017,7195.933594
20001096,0,NA,0,1,0,37,1,4,3,0,2,2,1,3,1,1.6445,7880.210938
20001112,0,NA,0,1,0,39,1,3,3,0,3,2,1,3,1,1.6445,7880.210938
20001115,0,NA,0,1,0,46,1,2,3,0,3,3,1,3,1,1.5017,7195.933594
20001127,0,NA,0,1,0,31,1,4,3,0,3,2,2.8,3,1,0.5609,2687.753418
20001166,0,NA,0,1,0,40,1,4,3,1,4,1,1.6,3,1,1.5017,7195.933594
20001176,0,NA,0,1,0,54,1,2,3,0,4,1,1.8,3,1,1.5017,7195.933594
20001177,0,NA,0,1,0,61,0,4,3,1,4,2,3.6,3,2,1.7886,8570.717773
20001188,0,NA,0,1,0,37,1,4,3,1,3,2,2.2,3,1,1.6445,7880.210938
20001192,0,NA,0,1,0,43,1,2,3,0,2,2,2,3,1,1.5017,7195.933594
20001194,0,NA,0,1,0,49,1,4,3,0,3,2,1,3,1,0.7063,3384.489502
20001195,0,NA,0,1,0,36,0,4,3,1,3,2,1.2,3,1,1.1183,5358.735352
20001237,0,NA,0,1,0,32,1,4,3,1,3,1,1,3,2,0.701,3359.092773
20001243,0,NA,0,1,0,31,1,3,2,0,3,2,4.6,3,1,0.803,3847.862305
20001246,0,NA,0,1,0,29,0,2,3,0,3,3,2.8,3,1,1.9165,9183.59668
20001247,0,NA,0,1,0,44,1,2,3,0,2,1,1,3,1,1.251,5994.614746
20001253,1,NA,0,1,0,28,0,2,3,1,3,1,1.6,3,1,2.4048,11523.460938
